Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Johansen, KW; Schultz, C; Teizer, J",,,,"Johansen, K. W.; Schultz, C.; Teizer, J.",,,Knowledge graph exploitation to enhance the usability of risk assessment in construction safety planning,ADVANCED ENGINEERING INFORMATICS,,,,,,,,,,Construction safety; hazards; and risk assessment; Construction safety design and planning; Cross-domain knowledge exploitation; Digital twin for construction safety; Knowledge graph representation; Ontology for construction safety,DESIGN; IDENTIFICATION; TECHNOLOGY; ALGORITHM,"Construction projects and their dynamic and yet hazardous work environments face significant challenges. Despite advancements, many proposed solutions for information extraction and utilization remain impractical due to complexity and lack of interoperability. Information is often siloed in proprietary formats, making it difficult to integrate. This issue is evident in the construction safety domain, where advanced risk analysis tools provide detailed insights to hazards but can be overwhelming. Similar challenges exist in cost estimation, schedule evaluation, progress monitoring, and quality compliance checking. Decision-making in construction scheduling struggles to assess how changes impact site safety due to insufficient information and knowledge extraction capabilities, especially when it comes to cross-domain knowledge extraction. This study aims to make safety information accessible to safety and planning professionals. By leveraging Digital Twins, automated safety analysis, and knowledge representation, we enable decision-makers to gain deeper insights into their domain and understand the interplay between project planning and safety. We propose a framework for knowledge extraction, an ontology for capturing knowledge, and query building blocks to transform natural language questions into actionable queries. These methods are tested in a case study, revealing valuable insights into the crossdomain impact of decisions.",,,,,,,,,,,,,,,,,,,,,,,,MAY,2025,65,,D,,,,,,103305,10.1016/j.aei.2025.103305,0,,APR 2025,,,,,,,,,,,,0
J,"Sunmola, F; Baryannis, G; Tan, A; Co, K; Papadakis, E",,,,"Sunmola, Funlade; Baryannis, George; Tan, Albert; Co, Kenneth; Papadakis, Emmanuel",,,Holistic Framework for Blockchain-Based Halal Compliance in Supply Chains Enabled by Artificial Intelligence,SYSTEMS,,,,,,,,,,halal certification; artificial intelligence; blockchain; knowledge graph; machine learning; supply chain,,"The global halal market is growing, driven by rising stakeholder populations and increasing consumer interest in ethical and sustainable food choices. This surge in demand necessitates robust halal compliance throughout complex supply chains. However, there are several challenges, including fragmented information, increased understanding of halal requirements among stakeholders, and difficulties in tracing product provenance. This paper proposes a holistic framework for halal certification and compliance, addressing these challenges through the integration of artificial intelligence (AI) and blockchain technologies. AI can automate halal compliance checks, identify potential irregularities in sourcing and composition, and facilitate risk management. The blockchain offers an ideal platform for tracking product provenance throughout the halal supply chain. This ensures trust and confidence among consumers by providing verifiable information on ingredient origin and production processes. This paper further strengthens the potential of this framework by presenting an illustrative example that utilises knowledge graphs, machine learning, and smart contracts. This exemplifies the potential application of the proposed framework in the context of halal pre-certification processes. By fostering transparency and streamlining compliance procedures, the proposed holistic framework, empowered by AI and the blockchain, can significantly enhance trust and confidence among stakeholders within the halal food industry.",,,,,,,,,,,,,,,,,,,,,,,,JAN,2025,13,1,,,,,,,21,10.3390/systems13010021,0,,,,,,,,,,,,,,0
J,"Wu, ZJ; Wang, Z; Cheng, JCP; Kwok, HHL",,,,"Wu, Zhaoji; Wang, Zhe; Cheng, Jack C. P.; Kwok, Helen H. L.",,,A knowledge-informed optimization framework for performance-based generative design of sustainable buildings,APPLIED ENERGY,,,,,,,,,,Generative design; Knowledge graph; Sustainable building; Optimization; Building performance,ALGORITHMS; SIMULATION; INDUSTRY,"Long computational time poses a significant obstacle to the practical utilization of performance-based generative design (PGD) in the early design stage. This study proposes a knowledge-informed PGD optimization framework for sustainable buildings, aimed to mitigate the time issue by integrating a knowledge graph (KG) into PGD. The first component of the framework is a PGD-KG schema that represents the topological relations within PGD. A generation method is then proposed for automatically developing PGD-KG models from parametric design models that are enhanced with semantic information. Furthermore, cross-domain reasoning algorithms are developed to enable automated compliance checking and performance evaluation based on regulatory requirements and sustainable design strategies, respectively. The proposed framework is applied to a design project focused on optimizing module layout to minimize cooling energy and maximize daylighting. The results demonstrate that the proposed framework can generate a satisfactory number of Pareto-optimal solutions while reducing computational time by 73.25% compared with the general optimization framework.",,,,,,,,,,,,,,,,,,,,,,,,AUG 1,2024,367,,,,,,,,123318,10.1016/j.apenergy.2024.123318,0,,MAY 2024,,,,,,,,,,,,0
C,"Hassani, S",,"Liebel, G; Hadar, I; Spoletini, P",,"Hassani, Shabnam",,,Enhancing Legal Compliance and Regulation Analysis with Large Language Models,"32ND IEEE INTERNATIONAL REQUIREMENTS ENGINEERING CONFERENCE, RE 2024",International Requirements Engineering Conference,,,,,,,,,Legal Compliance; Legal Requirements; Large Language Models; GPT-4; GPT-3.5; BERT; GDPR; Food Safety; Industry 4.0; Internet of Things,,"This research explores the application of Large Language Models (LLMs) for automating the extraction of requirement-related legal content in the food safety domain and checking legal compliance of regulatory artifacts. With Industry 4.0 revolutionizing the food industry and with the General Data Protection Regulation (GDPR) reshaping privacy policies and data processing agreements, there is a growing gap between regulatory analysis and recent technological advancements. This study aims to bridge this gap by leveraging LLMs, namely BERT and GPT models, to accurately classify legal provisions and automate compliance checks. Our findings demonstrate promising results, indicating LLMs' significant potential to enhance legal compliance and regulatory analysis efficiency, notably by reducing manual workload and improving accuracy within reasonable time and financial constraints.",,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,507,511,,10.1109/RE59067.2024.00065,0,,,,,,,,,,,,,,0
C,"Sun, YT; Chen, MS; Zhao, KJ; Chen, JT",,"Chang, RN; Chang, CK; Jiang, Z; Yang, J; Jin, Z; Sheng, M; Fan, J; Fletcher, K; He, Q; Ardagna, C; Yang, J; Yin, J; Wang, Z; Beheshti, A; Russo, S; Atukorala, N; Wu, J; Yu, PS; Ludwig, H; Reiff-Marganiec, S; Zhang, W; Sailer, A; Bena, N; Li, K; Watanabe, Y; Zhao, T; Wang, S; Tu, Z; Wang, Y; Wei, K",,"Sun, Yutao; Chen, Mingshuai; Zhao, Kangjia; Chen, Jintao",,,HORAE: A Domain-Agnostic Modeling Language for Automating Multimodal Service Regulation,"2024 IEEE INTERNATIONAL CONFERENCE ON WEB SERVICES, ICWS 2024",IEEE International Conference on Web Services,,,,,,,,,Service regulation; specification languages; compliance checking; multimodal learning; violation recognition,,"Artificial intelligence is rapidly encroaching on the field of service regulation. This work-in-progress article presents the design principles behind HORAE, a unified specification language to model multimodal regulation rules across a diverse set of domains. We show how HORAE facilitates an intelligent service regulation pipeline by further exploiting a fine-tuned large language model named RuleGPT that automates the HORAE modeling process, thereby yielding an end-to-end framework for fully automated intelligent service regulation.",,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,244,246,,10.1109/ICWS62655.2024.00046,0,,,,,,,,,,,,,,0
J,"Wan, HL; Zhang, J; Chen, Y; Xu, WL; Feng, F",,,,"Wan, Hanlong; Zhang, Jian; Chen, Yan; Xu, Weili; Feng, Fan",,,Exploring Gen-AI applications in building research and industry: A review,BUILDING SIMULATION,,,,,,,,,,generative AI; large language models (LLMs); building industry; automatic compliance checking (ACC); building design; retrieval-augmented generation (RAG),ENERGYPLUS,"This paper investigates the transformative potential of Generative AI (Gen-AI) technologies, particularly large language models, within the building industry. By leveraging these advanced AI tools, the study explores their application across key areas such as automated compliance checking and building design assistance. The research highlights how Gen-AI can automate labor-intensive processes, significantly improving efficiency and reducing costs in building practices. The paper first discusses the two widely applied fundamental models-Transformer and Diffusion model-and summarizes current pathways for accessing Gen-AI models and the most common techniques for customizing them. It then explores applications for text generation, such as compliance checking, control support, data mining, and building simulation input file editing. Additionally, it examines image generation, including direct generation through diffusion models and indirect generation through language model-supported template creation based on existing Computer-Aided Design or other design tools with rendering. The paper concludes with a comprehensive analysis of the current capabilities of Gen-AI in the building industry, outlining future directions for research and development, with the goal of paving the way for smarter, more effective, and responsive design, construction, and operational practices.",,,,,,,,,,,,,,,,,,,,,,,,JUN,2025,18,6,,,,,1251,1273,,10.1007/s12273-025-1279-x,0,,MAY 2025,,,,,,,,,,,,0
J,"Fuchs, S; Dimyadi, J; Witbrock, M; Amor, R",,,,"Fuchs, Stefan; Dimyadi, Johannes; Witbrock, Michael; Amor, Robert",,,Intermediate representations to improve the semantic parsing of building regulations,ADVANCED ENGINEERING INFORMATICS,,,,,,,,,,Semantic parsing; Building regulation; Transformer; Intermediate representation; Automated compliance checking,,"Recent developments show that large transformer-based language models have the capability to generate coherent text and source code in response to user prompts. This capability can be used in the construction domain to interpret building regulations and convert them into a formal representation usable for automated compliance checking. While base-size models can already be taught to perform semantic parsing with decent quality, this paper shows how Intermediate Representations (IRs) can be used to improve the semantic parsing quality. With reversible IRs, the training time was reduced to almost a quarter of the initial duration, and through adding a hierarchical parsing step, improvements of up to 6.6% on F1 scores were reached. Furthermore, intermediate representations provide a novel and interpretable method towards a human-in-the-loop approach for translating building regulations into a formal representation.",,,,,,,,,,,,,,,,,,,,,,,,OCT,2024,62,,B,,,,,,102735,10.1016/j.aei.2024.102735,0,,AUG 2024,,,,,,,,,,,,0
J,"Chen, JX; Bao, Y",,,,"Chen, Jinxin; Bao, Yi",,,Multi-agent large language model framework for code-compliant automated design of reinforced concrete structures,AUTOMATION IN CONSTRUCTION,,,,,,,,,,Building code compliance; Concrete structures; Automated design; Large language model; Multi-agent framework; Structural design,,"The current manual approach for designing reinforced concrete, guided by structural design codes, is inefficient and susceptible to human error. This paper presents a Large Language Model (LLM) framework to automate code-compliant design and achieve interpretability and verifiability. The framework decomposes complex tasks into subtasks handled by coordinated LLM agents with specialized expertise, enabling automatic structural design and human-robot interaction for exploring alternative solutions and explanations. This framework was tested using case studies on the design and evaluation of 30 beams and compared against commercial engineering software SAP2000, demonstrating how the agents collaborate and cross-check results while maintaining high accuracy (97 %), high efficiency (90 % time-saving), and transparency in structural analysis and design. An intuitive Graphical User Interface (GUI) that supports natural language queries was developed to facilitate practical use. By bridging the gap between intuitive communication and rigorous structural analysis, this framework provides a paradigm shift for automatic structural design.",,,,,,,,,,,,,,,,,,,,,,,,SEP,2025,177,,,,,,,,106331,10.1016/j.autcon.2025.106331,0,,,,,,,,,,,,,,0
C,"Waidelich, L; Lambert, M; Al-Washash, Z; Kroschwald, S; Schuster, T; Döring, N",,"Maslankowski, J; Marcinkowski, B; DaCunha, PR",,"Waidelich, Lukas; Lambert, Marian; Al-Washash, Zina; Kroschwald, Steffen; Schuster, Thomas; Doering, Nico",,,Using Large Language Models for the Enforcement of Consumer Rights in Germany,"DIGITAL TRANSFORMATION, PLAIS EUROSYMPOSIUM 2023",Lecture Notes in Business Information Processing,,,,,,,,,Consumer Protection; Consumer Rights Enforcement; Cease-and-Desist Declaration; Large Language Model; Legal Tech,UNFAIR CLAUSES,"In European competition law, consumer protection agencies and competition authorities play a crucial role in ensuring fair competition. When a violation is identified by these institutions, they typically obtain a cease-and-desist declaration to ensure compliance with applicable laws. However, the manual verification of compliance is a time-consuming task, which poses a risk of companies continuing to engage in unlawful practices to the detriment of consumers. We propose a technology-enhanced solution to address this issue. Artificial Intelligence emerges as a transformative solution and Large Language Models now provide the potential for automation, replacing the need for manual completion of such tedious compliance checks. In our project KIVEDU, we aim to design an AI-based system that automates the enforcement of consumer rights. In this article, we present an overview of the current state of research, the planned project, the challenges we expect to encounter, and our initial results as well as planned next steps. With this work, our goal is to contribute to the enforcement of European consumer protection law, foster fair competition, and strengthen consumer rights.",,,,,,,,,,,,,,,,,,,,,,,,,2023,495,,,,,,1,15,,10.1007/978-3-031-43590-4_1,0,,,,,,,,,,,,,,0
C,"Arora, C; Grundy, J; Puli, L; Layton, N",,"Liebel, G; Hadar, I; Spoletini, P",,"Arora, Chetan; Grundy, John; Puli, Louise; Layton, Natasha",,,Towards Standards-Compliant Assistive Technology Product Specifications via LLMs,"32ND INTERNATIONAL REQUIREMENTS ENGINEERING CONFERENCE WORKSHOPS, REW 2024",IEEE International Requirements Engineering Conference Workshops,,,,,,,,,Product Specifications; Assistive Technology; Large Language Models (LLMs); Retrieval Augmented Generation (RAG); Regulatory Compliance,CLASSIFICATION,"In the rapidly evolving field of assistive technology (AT), ensuring that products meet national and international standards is essential for user safety, efficacy, and accessibility. In this vision paper, we introduce CompliAT, a pioneering framework designed to streamline the compliance process of AT product specifications with these standards through the innovative use of Large Language Models (LLMs). CompliAT addresses three critical tasks: checking terminology consistency, classifying products according to standards, and tracing key product specifications to standard requirements. We tackle the challenge of terminology consistency to ensure that the language used in product specifications aligns with relevant standards, reducing misunderstandings and non-compliance risks. We propose a novel approach for product classification, leveraging a retrieval-augmented generation model to accurately categorize AT products aligning to international standards, despite the sparse availability of training data. Finally, CompliAT implements a traceability and compliance mechanism from key product specifications to standard requirements, ensuring all aspects of an AT product are thoroughly vetted against the standards. By semi-automating these processes, CompliAT aims to significantly reduce the time and effort required for AT product standards compliance and uphold quality and safety standards. We outline our planned implementation and evaluation for CompliAT.",,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,385,389,,10.1109/REW61692.2024.00060,0,,,,,,,,,,,,,,0
C,"Duarte, C; Costa, M; Pereira, LS; Guerreiro, J",,,ACM,"Duarte, Carlos; Costa, Miguel; Pereira, Leticia Seixas; Guerreiro, Joao",,,Expanding Automated Accessibility Evaluations: Leveraging Large Language Models for Heading-Related Barriers,"COMPANION PROCEEDINGS OF THE 2025 CONFERENCE ON INTELLIGENT USER INTERFACES, IUI 2025",,,,,,,,,,Web Accessibility; LLM; Accessibility Evaluation; Headings; Llama; GPT,,"Ensuring digital resources are accessible to all users, including those with disabilities, is critical in today's digital landscape. The growing volume of online content has intensified the need for automated accessibility evaluations to ensure compliance with accessibility guidelines. Yet, existing automated tools are limited in scope, being unable to identify many types of accessibility barriers. Recent advances in AI, particularly large language models (LLMs), offer opportunities to expand the range of automated accessibility checks. This work explores the ability of LLMs to detect accessibility barriers related to web page headings. We developed targeted prompts to help LLMs identify them and evaluated the effectiveness of three models - Llama 3.1, GPT-4o, and GPT-4o mini - in multiple versions of a reference webpage, each featuring different heading-related barriers. Findings reveal that model performance depends on barrier type: Llama 3.1 stands out at detecting structural issues like heading appropriateness and hierarchy, GPT-4o is better at identifying accessible names and semantic substitutions, while GPT-4o mini is the most versatile, handling complex structural modifications and labelling. This study highlights LLM's potential in advancing web accessibility evaluation and bridging gaps in automated assessments.",,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,39,42,,10.1145/3708557.3716329,0,,,,,,,,,,,,,,0
C,"Deldari, S; Goudarzi, M; Joshi, A; Shaghaghi, A; Finn, S; Salim, FD; Jha, S",,,ACM,"Deldari, Shohreh; Goudarzi, Mohammad; Joshi, Aditya; Shaghaghi, Arash; Finn, Simon; Salim, Flora D.; Jha, Sanjay",,,AuditNet: A Conversational AI-based Security Assistant,"PUBLICATION OF THE 26TH ACM INTERNATIONAL CONFERENCE ON MOBILE HUMAN-COMPUTER INTERACTION, MOBILEHCI 2024 ADJUNCT PROCEEDINGS",,,,,,,,,,Question Answering; Prompt Engineering; Retrieval-Augmented Generation,,"In the age of information overload, professionals across various fields face the challenge of navigating vast amounts of documentation and ever-evolving standards. Ensuring compliance with standards, regulations, and contractual obligations is a critical yet complex task across various professional fields. We propose a versatile conversational AI assistant framework designed to facilitate compliance checking on the go, in diverse domains, including but not limited to network infrastructure, legal contracts, educational standards, environmental regulations, and government policies. By leveraging retrieval-augmented generation using large language models, our framework automates the review, indexing, and retrieval of relevant, context-aware information, streamlining the process of verifying adherence to established guidelines and requirements. This AI assistant not only reduces the manual effort involved in compliance checks but also enhances accuracy and efficiency, supporting professionals in maintaining high standards of practice and ensuring regulatory compliance in their respective fields. We propose and demonstrate AuditNet, the first conversational AI security assistant designed to assist IoT network security experts by providing instant access to security standards, policies, and regulations.",,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,10.1145/3640471.3680444,0,,,,,,,,,,,,,,0
J,"Strogonov, V; Pollert, J",,,,"Strogonov, Vadim; Pollert, Jaroslav",,,Artificial intelligence-enhanced web application approach to data management in the WIDER UPTAKE project,JOURNAL OF HYDROINFORMATICS,,,,,,,,,,circular economy; data management; large language models; sustainable water management; water reuse; web application,,"The paper describes a web application developed for managing and presenting experiment data of the WIDER UPTAKE project funded by Horizon Europe. The project's goal is to promote water-smart and sustainable solutions among stakeholders in multiple countries. The application enhances data management and stakeholder engagement through the use of a third-party large language model. It integrates data from demonstration case studies with real-time sensor measurements and laboratory tests, into a comprehensive cloud-based platform. It facilitates data visualization, regulatory compliance checks, and risk assessments for chemical and microbial hazards. The application significantly aided in the coordination and communication of project findings among stakeholders. Key functionalities include interactive diagrams, risk assessment tools, and automated report generation using artificial intelligence (AI). The AI-generated reports, while maintaining confidentiality of data in most cases, provided clear and informative summaries of data compliance with regulatory standards. The web application extended stakeholder engagement, democratized access to complex data, and supported decision-making processes for implementing sustainable water management solutions. However, the development encountered significant challenges surrounding transparency, fairness, accountability, and privacy, which impedes the refinement and scalability of this approach for broader use. Future research should focus on overcoming these obstacles to ensure a more effective and ethical application.",,,,,,,,,,,,,,,,,,,,,,,,APR,2025,27,4,,,,,686,699,,10.2166/hydro.2025.248,0,,,,,,,,,,,,,,0
C,"Kumar, A; Wang, LL",,,ACM,"Kumar, Anukriti; Wang, Lucy Lu",,,Uncovering the New Accessibility Crisis in Scholarly PDFs Publishing Model and Platform Changes Contribute to Declining Scholarly Document Accessibility in the Last Decade,"PROCEEDINGS OF THE 26TH INTERNATIONAL ACM SIGACCESS CONFERENCE ON COMPUTERS AND ACCESSIBILITY, ASSETS 2024",,,,,,,,,,,,"Most scholarly works are distributed online in PDF format, which can present signifcant accessibility challenges for blind and low-vision readers. To characterize the scope of this issue, we perform a large-scale analysis of 20K open- and closed-access scholarly PDFs published between 2014-2023 sampled across broad felds of study. We assess the accessibility compliance of these documents based on six criteria: Default Language, Appropriate Nesting, Tagged PDF, Table Headers, Tab Order, and Alt-Text; selected based on prior work and the SIGACCESS Guide for Accessible PDFs [34]. To ensure robustness, we corroborate our fndings through automated accessibility checking, manual evaluation of alt text, comparative assessments with an alternate accessibility checker, and manual assessments with screen readers. Our fndings reveal that less than 3.2% of tested PDFs satisfy all criteria, while a large majority (74.9%) fail to meet any criteria at all. Worse yet, we observe a concerning drop in PDF accessibility since 2019, largely among open access papers, suggesting that eforts to improve document accessibility have not taken hold and are on a backslide. While investigating factors contributing to this drop, we identify key associations between felds of study, creation platforms used, models of publishing, and PDF accessibility compliance, suggesting that publisher and author choices signifcantly infuence document accessibility. This paper highlights a new crisis in scholarly document accessibility and the need for a multi-faceted approach to address the problem, involving the development of better tools, enhanced author education, and systemic changes in academic publishing practices.",,,,,,,,,,,,,,,,,,,,,,,,,2024,,,,,,,,,,10.1145/3663548.3675634,0,,,,,,,,,,,,,,0
J,"Doskaliuk, B; Zimba, O; Yessirkepov, M; Klishch, I; Yatsyshyn, R",,,,"Doskaliuk, Bohdana; Zimba, Olena; Yessirkepov, Marlen; Klishch, Iryna; Yatsyshyn, Roman",,,Artificial Intelligence in Peer Review: Enhancing Efficiency While Preserving Integrity,JOURNAL OF KOREAN MEDICAL SCIENCE,,,,,,,,,,Artificial Intelligence; Peer Review; Publishing; Ethics; Open Access Publishing,,"The rapid advancement of artificial intelligence (AI) has transformed various aspects of scientific research, including academic publishing and peer review. In recent years, AI tools such as large language models have demonstrated their capability to streamline numerous tasks traditionally handled by human editors and reviewers. These applications range from automated language and grammar checks to plagiarism detection, format compliance, and even preliminary assessment of research significance. While AI substantially benefits the efficiency and accuracy of academic processes, its integration raises critical ethical and methodological questions, particularly in peer review. AI lacks the subtle understanding of complex scientific content that human expertise provides, posing challenges in evaluating research novelty and significance. Additionally, there are risks associated with over-reliance on AI, potential biases in AI algorithms, and ethical concerns related to transparency, accountability, and data privacy. This review evaluates the perspectives within the scientific community on integrating AI in peer review and academic publishing. By exploring both AI's potential benefits and limitations, we aim to offer practical recommendations that ensure AI is used as a supportive tool, supporting but not replacing human expertise. Such guidelines are essential for preserving the integrity and quality of academic work while benefiting from AI's efficiencies in editorial processes.",,,,,,,,,,,,,,,,,,,,,,,,FEB 24,2025,40,7,,,,,,,e92,10.3346/jkms.2025.40.e92,0,,,,,,,,,,,,,,0
J,"Barbara, V; Leone, N; Ricca, F; Guarascio, M; Manco, G; Quarta, A; Ritacco, E",,,,"Barbara, Vito; Leone, Nicola; Ricca, Francesco; Guarascio, Massimo; Manco, Giuseppe; Quarta, Alessandro; Ritacco, Ettore",,,Neuro-Symbolic AI for Compliance Checking of Electrical Control Panels,THEORY AND PRACTICE OF LOGIC PROGRAMMING,,,,,,,,,,automated quality control systems; answer set programming; computer vision; data scarcity,,"Artificial Intelligence plays a main role in supporting and improving smart manufacturing and Industry 4.0, by enabling the automation of different types of tasks manually performed by domain experts. In particular, assessing the compliance of a product with the relative schematic is a time-consuming and prone-to-error process. In this paper, we address this problem in a specific industrial scenario. In particular, we define a Neuro-Symbolic approach for automating the compliance verification of the electrical control panels. Our approach is based on the combination of Deep Learning techniques with Answer Set Programming (ASP), and allows for identifying possible anomalies and errors in the final product even when a very limited amount of training data is available. The experiments conducted on a real test case provided by an Italian Company operating in electrical control panel production demonstrate the effectiveness of the proposed approach.",,,,,,,,,,,,,,,,,,,,,,,,JUL,2023,23,4,,,SI,,748,764,PII S1471068423000170,10.1017/S1471068423000170,0,,JUL 2023,,,,,,,,,,,,0
J,"Ahuja, A; Murti, Y; Singh, S",,,,"Ahuja, Ashima; Murti, Yogesh; Singh, Sonia",,,"Exploring the Potential of Artificial Intelligence in Medical Research: Applications, Regulatory Concerns, Opportunities and Future Outlook- A Mini Review",LETTERS IN DRUG DESIGN & DISCOVERY,,,,,,,,,,Artificial intelligence (AI); medical research; algorithms; health care; personalized medicine; drug delivery; clinical setting; patient care,HEALTH-CARE; DESIGN; IMPLEMENTATION; CHEMOTHERAPY; CHALLENGES; PREDICT,"Artificial Intelligence (AI), due to digitalization, has recently conquered the healthcare disciplines. AI has substantially progressed in healthcare and medical research for preventive, predictive, and personalized care. AI will continue to become the ultimate healthcare-effective tool for serious ailments requiring the early detection of rebuttal. It is a fast-growing automated system based on algorithms positioned to benefit patients, clinicians, researchers, and physicians involved in treatment, prognosis, and preventive care in health. The primary focus of artificial intelligence is technologically expedited solutions to complex challenges. AI's remarkable contribution to machine learning has become a transforming opportunity in medical science. The optimized research, formulation, and development in AI reduce the cost of medical therapy, provide extensive care, improve patient compliance, and promote personalized medicine. The articles were cited from SCI-hub, PUBMED, Scopus, and Google Scholar. AI is assisted with autonomous disease assessing and screening tools that can save time for clinicians and help in the early diagnosis of diabetic retinopathy, cancer detection, and chromosomal disorders to solve complex hurdles. The automated image quality improvement tool makes AI an effective medium for targeting highly complex drug molecules and specific sensors to target organs. Furthermore, the masses have utilized their application in medical devices, pharmaceutical technology, dosage form designing, medical research, and regulatory frameworks to explore the medical era of AI in the healthcare field. However, the integration of AI in medical practice is in the early stages and needs further research to fit an AI model-based approach in clinical settings. AI limitations in health and medical research arise from biases related to gender variation, ethical concerns, complex algorithms, regulatory, cyber security, model evaluation, and problems faced by policymakers. Certain vulnerability factors that can cause health record data breaches and ethical concerns present challenges in healthcare settings due to result failure. Therefore, solutions to overcome these challenges are essential to set the future of AI in clinical research. All such concerns and their solutions must be successfully deployed from research to clinical settings to adopt transformative AI models in medical science. This will help scientists and researchers explore lead molecules and identify newer therapeutic targets. It is crucial to implement measures to control and frame policy guidelines, conduct continuous checks on cybersecurity, solve ethical issues, and consider the possibility of AI adoption in pharmaceutical industries, banking, research areas, hospitals, administration, and clinical practice.",,,,,,,,,,,,,,,,,,,,,,,,,2024,21,18,,,,,4205,4220,,10.2174/0115701808342987241216081153,0,,,,,,,,,,,,,,0
J,"Robaldo, L; Pacenza, F; Zangari, J; Calegari, R; Calimeri, F; Siragusa, G",,,,"Robaldo, Livio; Pacenza, Francesco; Zangari, Jessica; Calegari, Roberta; Calimeri, Francesco; Siragusa, Giovanni",,,Efficient compliance checking of RDF data,JOURNAL OF LOGIC AND COMPUTATION,,,,,,,,,,,LEGAL; KNOWLEDGE; SYSTEM; LOGIC; TIME,"Automated compliance checking, i.e. the task of automatically assessing whether states of affairs comply with normative systems, has recently received a lot of attention from the scientific community, also as a consequence of the increasing investments in Artificial Intelligence technologies for the legal domain (LegalTech). The authors of this paper deem as crucial the research and implementation of compliance checkers that can directly process data in RDF format, as nowadays more and more (big) data in this format are becoming available worldwide, across a multitude of different domains. Among the automated technologies that have been used in recent literature, to the best of our knowledge, only two of them have been evaluated with input states of affairs encoded in RDF format. This paper formalizes a selected use case in these two technologies and compares the implementations, also in terms of simulations with respect to shared synthetic datasets.",,,,,,,,,,,,,,,,,,,,,,,,DEC 11,2023,33,8,,,,,1753,1776,,10.1093/logcom/exad034,0,,JUN 2023,,,,,,,,,,,,0
J,"Garajová, L; Garbe, S; Sprinkart, AM",,,,"Garajova, Laura; Garbe, Stephan; Sprinkart, Alois M.",,,Artificial intelligence in diagnostic radiology for dose management Advances and perspectives using the example of computed tomography,RADIOLOGIE,,,,,,,,,,Dose optimization; Patient-specific dosimetry; Dose management systems; Diagnostic reference values; Radiation protection,NOISE,"Clinical-methodological problem: Imaging procedures employing ionizing radiation require compliance with European directives and national regulations in order to protect patients. Each exposure must be indicated, individually adapted, and documented. Unacceptable dose exceedances must be detected and reported. These tasks are time-consuming and require meticulous diligence. Standard radiological methods: Computed tomography (CT) is the most important contributor to medical radiation exposure. Optimizing the patient's dose is therefore mandatory. Use of modern technology and reconstruction algorithms already reduces exposure. Checking the indication, planning, and performing the examination are further important process steps with regard to radiation protection. Patient exposure is usually monitored by dose management systems (DMS). In special cases, a risk assessment is required by calculating the organ doses. Methodological innovations: Artificial intelligence (AI)-assisted techniques are increasingly used in various steps of the process: they support examination planning, improve patient positioning, and enable automated scan length adjustments. They also provide real-time estimates of individual organ doses. Evaluation: The integration of AI into medical imaging is proving successful in terms of dose optimization in various areas of the radiological workflow, from reconstruction to examination planning and performing exams. However, the use of AI in conjunction with DMS has not yet been considered on a large scale. Practical recommendation: AI processes offer promising tools to support dose management. However, their implementation in the clinical setting requires further research, extensive validation, and continuous monitoring.",,,,,,,,,,,,,,,,,,,,,,,,OCT,2024,64,10,,,SI,,787,792,,10.1007/s00117-024-01330-z,0,,JUN 2024,,,,,,,,,,,,0
